Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G01980	AT1G01980	Chr1	-	340172	341999	0.107221	0.059792	0.129318
AT1G01970	AT1G01970	Chr1	+	338291	340077	0.000001	0.000001	0.000001
AT1G01990	AT1G01990	Chr1	-	343166	344341	0.000000	0.000000	0.000000
AT1G02000	AT1G02000	Chr1	+	345812	347592	6.216732	3.466770	7.497950
AT1G02010	AT1G02010	Chr1	+	347891	352480	7.701453	4.294727	9.288660
AT1G01950	AT1G01950	Chr1	+	325379	330619	16.120901	9.178946	19.852278
AT1G01960	AT1G01960	Chr1	-	330588	337582	28.098862	15.669374	33.889809
AT1G02030	AT1G02030	Chr1	-	355321	357258	0.000000	0.000000	0.000000
AT1G02020	AT1G02020	Chr1	-	352637	354969	13.070509	7.469625	16.155348
AT1G02070	AT1G02070	Chr1	-	370257	370967	1.753311	0.977737	2.114654
AT1G02074	AT1G02074	Chr1	+	372064	372210	0.000000	0.000000	0.000000
AT1G02065	AT1G02065	Chr1	+	365209	367340	8.366850	5.805768	12.556746
AT1G02040	AT1G02040	Chr1	-	358104	359078	0.000000	0.000000	0.000000
AT1G02050	AT1G02050	Chr1	-	359117	360518	0.000000	0.000000	0.000000
AT1G02060	AT1G02060	Chr1	-	360918	363094	0.000000	0.000000	0.000000
AT1G02090	AT1G02090	Chr1	-	387277	389647	60.022144	48.287731	104.436974
AT1G02080	AT1G02080	Chr1	+	373335	386847	39.870663	22.456879	48.569866
AT1G02100	AT1G02100	Chr1	+	389812	392816	36.837856	21.039410	45.504154
AT1G02110	AT1G02110	Chr1	+	392831	395528	42.811085	23.873669	51.634102
AT1G02120	AT1G02120	Chr1	+	395761	399897	35.400101	19.740921	42.695774
AT1G02130	AT1G02130	Chr1	-	400035	401882	102.187073	56.984779	123.246994
AT1G02140	AT1G02140	Chr1	-	403190	404456	198.464355	110.673958	239.366241
AT1G02170	AT1G02170	Chr1	+	411779	413554	13.872707	7.736137	16.731760
AT1G02180	AT1G02180	Chr1	-	413522	414645	8.549670	4.767737	10.311687
AT1G02190	AT1G02190	Chr1	+	415079	418010	6.224804	3.471272	7.507686
AT1G02145	AT1G02145	Chr1	+	404600	408619	30.902113	17.945606	38.812859
AT1G02150	AT1G02150	Chr1	+	408622	410611	69.714622	38.876469	84.082245
AT1G02160	AT1G02160	Chr1	+	410748	411597	79.709579	50.344425	108.885216
AT1G02220	AT1G02220	Chr1	-	428814	430647	0.297857	0.166100	0.359243
AT1G02260	AT1G02260	Chr1	-	440441	442877	20.893988	11.651565	25.200069
AT1G02270	AT1G02270	Chr1	-	443149	446235	21.060183	11.744244	25.400515
AT1G02205	AT1G02205	Chr1	+	418748	422438	173.781952	104.644997	226.326767
AT1G02290	AT1G02290	Chr1	-	450527	452737	0.000000	0.000000	0.000000
AT1G02300	AT1G02300	Chr1	+	453288	455463	21.932716	12.230813	26.452871
AT1G02280	AT1G02280	Chr1	-	448463	450426	250.282257	139.872131	302.516205
AT1G02305	AT1G02305	Chr1	+	455688	458164	36.080669	20.120441	43.516602
AT1G02310	AT1G02310	Chr1	-	458133	460696	0.310453	0.173125	0.374435
AT1G02340	AT1G02340	Chr1	-	465718	467844	1.648045	0.919035	1.987694
AT1G02335	AT1G02335	Chr1	-	463855	464924	2.801683	1.562363	3.379087
AT1G02350	AT1G02350	Chr1	+	469818	470693	8.544895	4.765074	10.305928
AT1G02360	AT1G02360	Chr1	-	471990	473160	0.058358	0.032543	0.070385
AT1G02330	AT1G02330	Chr1	-	462075	463612	53.727901	29.961447	64.800781
AT1G02390	AT1G02390	Chr1	+	480852	483292	0.384143	0.214218	0.463312
AT1G02380	AT1G02380	Chr1	+	477000	478971	4.966161	2.769387	5.989646
AT1G02400	AT1G02400	Chr1	+	486801	489577	3.770725	2.102751	4.547841
AT1G02370	AT1G02370	Chr1	+	474500	476511	4.427881	2.469215	5.340431
AT1G02440	AT1G02440	Chr1	-	496586	497479	0.106021	0.059123	0.127871
AT1G02450	AT1G02450	Chr1	-	497976	498516	0.597043	0.332942	0.720089
AT1G02410	AT1G02410	Chr1	+	490925	492926	31.325508	17.468718	37.781441
AT1G02460	AT1G02460	Chr1	-	504673	507204	0.861496	0.480415	1.039043
AT1G02420	AT1G02420	Chr1	+	493683	495158	0.000000	0.000000	0.000000
AT1G02430	AT1G02430	Chr1	-	495050	496062	8.520521	4.751482	10.276531
AT1G02490	AT1G02490	Chr1	+	516618	516734	0.000000	0.000000	0.000000
AT1G02470	AT1G02470	Chr1	-	511765	513624	0.752137	0.424294	0.917665
AT1G02475	AT1G02475	Chr1	-	513843	515404	30.291172	16.891918	36.533936
AT1G02520	AT1G02520	Chr1	+	523651	528745	0.080083	0.044658	0.096587
AT1G02530	AT1G02530	Chr1	+	529795	534677	0.386693	0.215640	0.466387
AT1G02500	AT1G02500	Chr1	+	518251	520437	340.826294	190.434967	411.873810
AT1G02570	AT1G02570	Chr1	+	541335	542240	0.215232	0.120024	0.259590
AT1G02650	AT1G02650	Chr1	+	568704	570418	0.386511	0.215538	0.466168
AT1G02660	AT1G02660	Chr1	-	571955	574981	3.113453	1.736222	3.755110
AT1G02640	AT1G02640	Chr1	+	564205	567769	10.240465	5.710611	12.350942
AT1G02670	AT1G02670	Chr1	+	576046	580299	7.265537	4.051638	8.762905
AT1G02680	AT1G02680	Chr1	+	580625	582310	35.960857	20.053627	43.372097
AT1G02560	AT1G02560	Chr1	+	537860	540109	183.991104	102.602928	221.910172
AT1G02710	AT1G02710	Chr1	-	589706	589996	0.000000	0.000000	0.000000
AT1G02690	AT1G02690	Chr1	+	584260	587219	54.858467	30.639215	66.266670
AT1G02720	AT1G02720	Chr1	+	591826	594236	26.281199	15.151156	32.769005
AT1G02740	AT1G02740	Chr1	-	599416	602038	11.867462	6.617909	14.313250
AT1G02750	AT1G02750	Chr1	+	602497	604292	5.470225	3.050479	6.597594
AT1G02730	AT1G02730	Chr1	-	594573	598657	26.662052	14.868134	32.156883
AT1G02800	AT1G02800	Chr1	-	613216	616191	34.559521	19.272171	41.681957
AT1G02810	AT1G02810	Chr1	+	618265	620480	0.140084	0.078118	0.168954
AT1G02816	AT1G02816	Chr1	+	621461	622469	8.451933	4.713233	10.193808
AT1G02840	AT1G02840	Chr1	+	626741	629819	148.226578	102.391113	221.452072
AT1G02850	AT1G02850	Chr1	+	630505	633259	0.305291	0.170246	0.368209
AT1G02860	AT1G02860	Chr1	+	635144	637262	2.586354	1.442284	3.119380
AT1G02870	AT1G02870	Chr1	-	637214	638677	54.384640	30.327677	65.592865
AT1G02880	AT1G02880	Chr1	-	642752	644903	12.278073	9.513570	20.576002
AT1G02890	AT1G02890	Chr1	-	645092	651907	24.954370	13.915843	30.097263
AT1G02920	AT1G02920	Chr1	-	658657	659771	1.358198	0.757401	1.638112
AT1G02910	AT1G02910	Chr1	-	655577	658148	39.997009	22.304394	48.240067
AT1G02780	AT1G02780	Chr1	-	607808	609465	2330.155518	1299.414795	2810.381592
AT1G02940	AT1G02940	Chr1	-	663079	664128	2.676079	1.492320	3.227597
AT1G02950	AT1G02950	Chr1	-	665152	666452	1.827957	1.042812	2.255399
AT1G02952	AT1G02952	Chr1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02930	AT1G02930	Chr1	-	661177	662456	44.536785	25.876947	55.966812
AT1G02960	AT1G02960	Chr1	-	666872	669837	28.463753	16.696489	36.111263
AT1G02970	AT1G02970	Chr1	+	673306	676378	23.971714	13.367863	28.912090
AT1G03010	AT1G03010	Chr1	+	693480	696382	0.087184	0.048618	0.105152
AT1G02990	AT1G02990	Chr1	-	681396	687315	11.874838	6.705139	14.501911
AT1G03000	AT1G03000	Chr1	-	687890	692560	16.453501	9.175321	19.844435
AT1G03050	AT1G03050	Chr1	+	707726	710041	0.000000	0.000000	0.000000
AT1G03055	AT1G03055	Chr1	-	710018	711803	2.228545	1.357249	2.935465
AT1G03030	AT1G03030	Chr1	+	701478	703864	31.869886	17.772291	38.438011
AT1G03040	AT1G03040	Chr1	-	703906	706631	69.440254	38.803635	83.924728
AT1G03070	AT1G03070	Chr1	+	729901	731557	0.361572	0.207753	0.449328
AT1G03080	AT1G03080	Chr1	-	731611	738056	18.607742	10.376637	22.442646
AT1G03090	AT1G03090	Chr1	+	739679	744184	20.124428	11.225489	24.278549
AT1G03100	AT1G03100	Chr1	-	743885	746479	0.000000	0.000000	0.000000
AT1G03060	AT1G03060	Chr1	-	712473	726891	12.658560	7.059066	15.267386
AT1G03106	AT1G03106	Chr1	-	748102	749034	0.171490	0.095632	0.206833
AT1G03110	AT1G03110	Chr1	+	749246	751963	55.297630	30.836809	66.694023
AT1G03170	AT1G03170	Chr1	+	769632	770684	1.396961	0.779018	1.684863
AT1G03180	AT1G03180	Chr1	+	773411	775344	19.189081	13.124956	28.386728
AT1G03160	AT1G03160	Chr1	+	761282	766158	32.307068	18.423548	39.846554
AT1G03190	AT1G03190	Chr1	+	775527	780062	12.464775	7.416696	16.040871
AT1G03120	AT1G03120	Chr1	+	752271	753140	1.650251	0.920265	1.990354
AT1G03130	AT1G03130	Chr1	-	753307	754198	461.241425	257.212006	556.299561
AT1G03140	AT1G03140	Chr1	-	754371	756303	4.815536	2.685391	5.807979
AT1G03150	AT1G03150	Chr1	+	756414	758612	26.360132	14.699768	31.792742
AT1G03200	AT1G03200	Chr1	+	780602	781285	1.318182	0.735086	1.589849
AT1G03210	AT1G03210	Chr1	+	782948	784240	17.468231	9.741186	21.068293
AT1G03240	AT1G03240	Chr1	-	792222	792986	1.192389	0.664938	1.438131
AT1G03250	AT1G03250	Chr1	-	793353	795376	29.559813	16.843344	36.428875
AT1G03260	AT1G03260	Chr1	-	795532	798463	11.823750	6.593532	14.260529
AT1G03270	AT1G03270	Chr1	+	799191	802436	12.529211	6.986934	15.111380
AT1G03220	AT1G03220	Chr1	+	787122	788651	0.000000	0.000000	0.000000
AT1G03230	AT1G03230	Chr1	+	790091	791592	0.000000	0.000000	0.000000
AT1G03280	AT1G03280	Chr1	+	803035	807066	40.686131	22.688683	49.071213
AT1G03290	AT1G03290	Chr1	+	807361	810868	5.867230	3.589900	7.764255
AT1G03300	AT1G03300	Chr1	-	811033	813086	14.714375	8.205494	17.746889
AT1G03320	AT1G03320	Chr1	+	817027	817767	0.953243	0.531577	1.149699
AT1G03310	AT1G03310	Chr1	+	813471	816749	29.672756	16.658274	36.028606
AT1G03340	AT1G03340	Chr1	+	819662	821317	4.054699	2.261109	4.890339
AT1G03330	AT1G03330	Chr1	-	817983	819563	61.168503	34.110710	73.774834
AT1G03350	AT1G03350	Chr1	-	822638	824393	0.000000	0.000000	0.000000
AT1G03360	AT1G03360	Chr1	+	824537	826358	20.965559	11.691476	25.286392
AT1G03365	AT1G03365	Chr1	+	826569	830383	15.738009	8.776326	18.981485
AT1G03370	AT1G03370	Chr1	+	830627	835361	9.755506	5.440173	11.766037
AT1G03380	AT1G03380	Chr1	+	835785	840940	7.551515	4.211114	9.107821
AT1G03400	AT1G03400	Chr1	-	842747	844190	0.454693	0.253560	0.548402
AT1G03430	AT1G03430	Chr1	+	847873	849500	22.050732	12.296625	26.595209
AT1G03445	AT1G03445	Chr1	-	854410	859701	0.073341	0.040899	0.088456
AT1G03440	AT1G03440	Chr1	+	852366	854032	0.000000	0.000000	0.000000
AT1G03457	AT1G03457	Chr1	-	860788	864125	32.670010	18.583628	40.192772
AT1G03410	AT1G03410	Chr1	-	844436	847683	22.475842	12.533688	27.107931
AT1G03420.1	AT1G03420.1	Chr1	+	846664	847739	35.611618	19.858875	42.950886
AT1G03470	AT1G03470	Chr1	-	865915	867733	47.934971	28.102119	60.779423
AT1G03502	AT1G03502	Chr1	-	875358	875471	0.000000	0.000000	0.000000
AT1G03510	AT1G03510	Chr1	-	876258	877547	0.000000	0.000000	0.000000
AT1G03495	AT1G03495	Chr1	+	873184	874935	0.000000	0.000000	0.000000
AT1G03520	AT1G03520	Chr1	-	877862	880158	10.682958	6.188383	13.384270
AT1G03475	AT1G03475	Chr1	-	869051	871211	122.571793	68.352348	147.832840
AT1G03530	AT1G03530	Chr1	-	880496	883391	0.955018	0.532567	1.151839
AT1G03580	AT1G03580	Chr1	+	892847	894052	0.167496	0.093404	0.202016
AT1G03560	AT1G03560	Chr1	-	890156	892410	14.168958	7.901341	17.089066
AT1G03540	AT1G03540	Chr1	+	883782	885611	0.000000	0.000000	0.000000
AT1G03550	AT1G03550	Chr1	-	885623	887956	6.541741	3.648012	7.889941
AT1G03545	AT1G03545	Chr1	+	885941	887906	4.899704	2.732327	5.909493
AT1G03590	AT1G03590	Chr1	-	894254	897518	31.502245	17.567276	37.994602
AT1G03620	AT1G03620	Chr1	-	904319	906186	0.902661	0.503370	1.088692
AT1G03610	AT1G03610	Chr1	+	900887	903003	9.186274	5.122739	11.079491
AT1G03600	AT1G03600	Chr1	+	898876	899655	0.000000	0.000000	0.000000
AT1G03650	AT1G03650	Chr1	-	910023	911193	12.912989	7.200948	15.574251
AT1G03660	AT1G03660	Chr1	-	911436	911759	0.000000	0.000000	0.000000
AT1G03630	AT1G03630	Chr1	+	907642	909376	207.970901	116.109589	251.122452
AT1G03710	AT1G03710	Chr1	+	923426	924726	1.686824	0.982926	2.125877
AT1G03720	AT1G03720	Chr1	-	924996	926373	0.122424	0.068270	0.147655
AT1G03680	AT1G03680	Chr1	-	916819	918064	95.708794	53.372154	115.433594
AT1G03687	AT1G03687	Chr1	+	918299	920507	23.367601	13.834964	29.922338
AT1G03730	AT1G03730	Chr1	-	930828	931895	0.000000	0.000000	0.000000
AT1G03746	AT1G03746	Chr1	-	937401	937485	0.000000	0.000000	0.000000
AT1G03740	AT1G03740	Chr1	+	933512	937043	5.602130	3.194651	6.909409
AT1G03750	AT1G03750	Chr1	+	937920	941162	6.000124	3.345978	7.236701
AT1G03760	AT1G03760	Chr1	-	941062	943377	19.492401	10.869967	23.509628
AT1G03800	AT1G03800	Chr1	-	957261	957998	0.000000	0.000000	0.000000
AT1G03820	AT1G03820	Chr1	-	959869	960728	0.000000	0.000000	0.000000
AT1G03840	AT1G03840	Chr1	-	967503	970130	0.583630	0.325462	0.703911
AT1G03850	AT1G03850	Chr1	-	976097	977761	0.318551	0.213289	0.461302
AT1G03830	AT1G03830	Chr1	-	962016	966757	10.795335	6.063332	13.113807
AT1G03770	AT1G03770	Chr1	+	944572	947483	10.354009	5.933674	12.833384
AT1G03780	AT1G03780	Chr1	-	947520	951827	63.410488	40.273865	87.104538
AT1G03870	AT1G03870	Chr1	-	982506	983540	4.012560	2.237610	4.839516
AT1G03860	AT1G03860	Chr1	-	979308	981885	131.730713	89.875259	194.382706
AT1G03905	AT1G03905	Chr1	+	993400	995784	2.821209	1.573251	3.402637
AT1G03900	AT1G03900	Chr1	+	991139	993118	69.492065	38.752357	83.813812
AT1G03920	AT1G03920	Chr1	+	1001321	1004383	0.573164	0.319626	0.691288
AT1G03910	AT1G03910	Chr1	+	996115	1000437	47.059010	30.406116	65.762520
AT1G03930	AT1G03930	Chr1	+	1004769	1008370	23.693968	13.212977	28.577103
AT1G03940	AT1G03940	Chr1	-	1009542	1011056	15.308142	8.536609	18.463026
AT1G03950	AT1G03950	Chr1	-	1011172	1013365	3.573853	1.992965	4.310395
AT1G03960	AT1G03960	Chr1	+	1013715	1017929	15.712517	9.094588	19.669827
AT1G03970	AT1G03970	Chr1	+	1018100	1019247	0.000000	0.000000	0.000000
AT1G03980	AT1G03980	Chr1	-	1018570	1022108	3.077598	1.716227	3.711866
AT1G04010	AT1G04010	Chr1	-	1031200	1036237	10.249946	5.715899	12.362376
AT1G03990	AT1G03990	Chr1	+	1024847	1027616	2.470934	1.377920	2.980173
AT1G04000	AT1G04000	Chr1	-	1028106	1029119	0.000000	0.000000	0.000000
AT1G04020	AT1G04020	Chr1	+	1036537	1040224	50.859550	28.420065	61.467075
AT1G04070	AT1G04070	Chr1	-	1050553	1051186	0.000000	0.000000	0.000000
AT1G04050	AT1G04050	Chr1	-	1045598	1049297	6.317010	3.522690	7.618895
AT1G04030	AT1G04030	Chr1	+	1040383	1042892	9.278711	5.174288	11.190978
AT1G04040	AT1G04040	Chr1	-	1042362	1043864	19.962873	11.132328	24.077061
AT1G04090	AT1G04090	Chr1	+	1057151	1059419	0.683969	0.381416	0.824929
AT1G04100	AT1G04100	Chr1	+	1059506	1061191	2.862716	1.596398	3.452698
AT1G04080	AT1G04080	Chr1	+	1051312	1056827	112.407387	76.569801	165.605576
AT1G04110	AT1G04110	Chr1	-	1061457	1063784	0.000000	0.000000	0.000000
AT1G04120	AT1G04120	Chr1	-	1064450	1071047	23.573040	13.454437	29.099333
AT1G04150	AT1G04150	Chr1	-	1081208	1084246	0.000000	0.000000	0.000000
AT1G04160	AT1G04160	Chr1	+	1086495	1096146	10.284603	5.735225	12.404176
AT1G04130	AT1G04130	Chr1	+	1073427	1075568	19.085623	10.643127	23.019014
AT1G04140	AT1G04140	Chr1	-	1075543	1080630	51.976444	29.131416	63.005592
AT1G04180	AT1G04180	Chr1	+	1104623	1105988	0.142970	0.079727	0.172435
AT1G04170	AT1G04170	Chr1	+	1096946	1099898	130.449371	72.745293	157.333923
AT1G04190	AT1G04190	Chr1	-	1106428	1108715	71.299057	39.760029	85.993210
AT1G04200	AT1G04200	Chr1	+	1109482	1114107	25.525715	14.234453	30.786354
AT1G04250	AT1G04250	Chr1	+	1136258	1138613	7.902024	4.406576	9.530567
AT1G04230	AT1G04230	Chr1	+	1125518	1128168	14.343387	7.998612	17.299442
AT1G04240	AT1G04240	Chr1	-	1128188	1129551	6.404923	3.571715	7.724926
AT1G04260	AT1G04260	Chr1	-	1140528	1141365	27.454655	15.310131	33.112835
AT1G04210	AT1G04210	Chr1	+	1114405	1119739	43.515682	24.266588	52.483913
AT1G04220	AT1G04220	Chr1	-	1119699	1122526	13.443506	7.496792	16.214104
AT1G04280	AT1G04280	Chr1	-	1143436	1146654	20.729370	11.559766	25.001524
AT1G04290	AT1G04290	Chr1	-	1147523	1148533	27.059252	15.089633	32.635944
AT1G04295	AT1G04295	Chr1	+	1147781	1148435	4.872248	2.717017	5.876379
AT1G04310	AT1G04310	Chr1	-	1154764	1157711	4.526034	2.523950	5.458813
AT1G04330	AT1G04330	Chr1	-	1161311	1161982	0.413690	0.230695	0.498948
AT1G04300	AT1G04300	Chr1	-	1148597	1154652	18.761959	11.142980	24.100100
AT1G04270	AT1G04270	Chr1	-	1141604	1143053	1935.262817	1079.771729	2335.336182
AT1G04340	AT1G04340	Chr1	-	1163097	1164851	27.048100	15.083415	32.622494
AT1G04350	AT1G04350	Chr1	+	1165165	1166768	6.655817	3.711627	8.027527
AT1G04360	AT1G04360	Chr1	-	1167457	1168878	1.805204	1.006675	2.177242
AT1G04390	AT1G04390	Chr1	-	1179363	1183704	8.815987	4.916249	10.632891
AT1G04400	AT1G04400	Chr1	-	1185550	1188517	59.304211	34.289482	74.161484
AT1G04420	AT1G04420	Chr1	+	1191608	1193884	66.385529	37.019993	80.067047
AT1G04425	AT1G04425	Chr1	+	1194187	1196889	87.852356	48.991005	105.958008
AT1G04410	AT1G04410	Chr1	-	1189078	1191412	444.649750	247.959610	536.288452
AT1G04430	AT1G04430	Chr1	+	1198118	1201527	57.962288	36.128002	78.137848
AT1G04440	AT1G04440	Chr1	+	1202255	1205803	18.634039	10.391301	22.474361
AT1G04490	AT1G04490	Chr1	-	1217948	1220137	0.220370	0.123500	0.267106
AT1G04480	AT1G04480	Chr1	+	1216095	1217467	568.917542	317.257751	686.166870
AT1G04510	AT1G04510	Chr1	+	1226575	1230827	88.072548	49.262547	106.545319
AT1G04520	AT1G04520	Chr1	+	1231578	1234032	37.768536	21.061684	45.552326
AT1G04540	AT1G04540	Chr1	+	1237256	1239061	0.000000	0.000000	0.000000
AT1G04530	AT1G04530	Chr1	-	1234176	1236034	54.309540	30.285799	65.502296
AT1G04555	AT1G04555	Chr1	+	1242558	1244244	6.185304	3.449244	7.460045
AT1G04580	AT1G04580	Chr1	-	1252122	1257510	0.212841	0.118691	0.256706
AT1G04550	AT1G04550	Chr1	+	1240375	1242121	25.220505	15.561497	33.656490
AT1G04570	AT1G04570	Chr1	-	1246728	1248775	1.467183	0.818177	1.769557
AT1G04600	AT1G04600	Chr1	+	1262123	1272376	0.742351	0.413973	0.895343
AT1G04590	AT1G04590	Chr1	-	1258577	1261426	63.288792	35.528450	76.841133
AT1G04620	AT1G04620	Chr1	-	1282741	1286584	11.146529	6.215879	13.443738
