Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
AT1G02160	AT1G02160	Chr1	+	410748	411597	18.665638	20.140137	52.984360
AT1G02190	AT1G02190	Chr1	+	415079	418010	1.754027	1.697304	4.465242
AT1G02170	AT1G02170	Chr1	+	411779	413554	6.729233	6.511619	17.130667
AT1G02180	AT1G02180	Chr1	-	413522	414645	9.022678	8.730898	22.969110
AT1G02145	AT1G02145	Chr1	+	404600	408619	16.239176	16.369171	43.063766
AT1G02150	AT1G02150	Chr1	+	408622	410611	49.960426	48.344780	127.184700
AT1G02220	AT1G02220	Chr1	-	428814	430647	0.133038	0.128736	0.338676
AT1G02270	AT1G02270	Chr1	-	443149	446235	11.709119	11.330462	29.808006
AT1G02260	AT1G02260	Chr1	-	440441	442877	14.154400	13.696667	36.032982
AT1G02205	AT1G02205	Chr1	+	418748	422438	113.011627	117.857689	310.058197
AT1G02290	AT1G02290	Chr1	-	450527	452737	0.280236	0.271174	0.713399
AT1G02280	AT1G02280	Chr1	-	448463	450426	98.744781	95.733673	251.854675
AT1G02300	AT1G02300	Chr1	+	453288	455463	22.480076	21.753103	57.227726
AT1G02305	AT1G02305	Chr1	+	455688	458164	20.926796	20.250053	53.273529
AT1G02310	AT1G02310	Chr1	-	458133	460696	0.000000	0.000000	0.000000
AT1G02330	AT1G02330	Chr1	-	462075	463612	19.265125	18.642118	49.043400
AT1G02340	AT1G02340	Chr1	-	465718	467844	0.924980	0.895067	2.354730
AT1G02335	AT1G02335	Chr1	-	463855	464924	0.118990	0.115142	0.302914
AT1G02350	AT1G02350	Chr1	+	469818	470693	8.874126	8.587150	22.590940
AT1G02380	AT1G02380	Chr1	+	477000	478971	2.728794	2.640549	6.946715
AT1G02390	AT1G02390	Chr1	+	480852	483292	0.731137	0.707493	1.861262
AT1G02400	AT1G02400	Chr1	+	486801	489577	0.431665	0.417706	1.098893
AT1G02370	AT1G02370	Chr1	+	474500	476511	0.307670	0.297720	0.783238
AT1G02440	AT1G02440	Chr1	-	496586	497479	0.265819	0.257223	0.676698
AT1G02460	AT1G02460	Chr1	-	504673	507204	0.266770	0.258143	0.679119
AT1G02410	AT1G02410	Chr1	+	490925	492926	26.119473	25.274807	66.492569
AT1G02470	AT1G02470	Chr1	-	511765	513624	1.230167	1.194513	3.142507
AT1G02420	AT1G02420	Chr1	+	493683	495158	0.000000	0.000000	0.000000
AT1G02430	AT1G02430	Chr1	-	495050	496062	6.311874	6.107757	16.068193
AT1G02490	AT1G02490	Chr1	+	516618	516734	0.000000	0.000000	0.000000
AT1G02475	AT1G02475	Chr1	-	513843	515404	18.017223	17.434572	45.866604
AT1G02530	AT1G02530	Chr1	+	529795	534677	0.178589	0.172814	0.454636
AT1G02500	AT1G02500	Chr1	+	518251	520437	151.427032	146.817413	386.244995
AT1G02570	AT1G02570	Chr1	+	541335	542240	0.221854	0.214680	0.564776
AT1G02650	AT1G02650	Chr1	+	568704	570418	0.257458	0.249132	0.655413
AT1G02660	AT1G02660	Chr1	-	571955	574981	1.260253	1.219498	3.208237
AT1G02640	AT1G02640	Chr1	+	564205	567769	3.189629	3.086481	8.119866
AT1G02560	AT1G02560	Chr1	+	537860	540109	221.024612	213.876984	562.664246
AT1G02670	AT1G02670	Chr1	+	576046	580299	5.228529	5.059446	13.310312
AT1G02680	AT1G02680	Chr1	+	580625	582310	22.386990	21.663027	56.990757
AT1G02700	AT1G02700	Chr1	+	588329	589480	0.070717	0.068430	0.180025
AT1G02710	AT1G02710	Chr1	-	589706	589996	0.000000	0.000000	0.000000
AT1G02690	AT1G02690	Chr1	+	584260	587219	13.296478	12.886417	33.901386
AT1G02720	AT1G02720	Chr1	+	591826	594236	9.237654	9.587693	25.223158
AT1G02740	AT1G02740	Chr1	-	599416	602038	5.547073	5.367689	14.121232
AT1G02750	AT1G02750	Chr1	+	602497	604292	2.618280	2.533608	6.665379
AT1G02730	AT1G02730	Chr1	-	594573	598657	12.093150	11.702075	30.785639
AT1G02810	AT1G02810	Chr1	+	618265	620480	0.338576	0.327627	0.861916
AT1G02800	AT1G02800	Chr1	-	613216	616191	10.697686	10.351738	27.233192
AT1G02820	AT1G02820	Chr1	-	623765	624475	0.560976	0.542835	1.428082
AT1G02816	AT1G02816	Chr1	+	621461	622469	0.000000	0.000000	0.000000
AT1G02860	AT1G02860	Chr1	+	635144	637262	1.239288	1.199211	3.154866
AT1G02870	AT1G02870	Chr1	-	637214	638677	25.685856	24.855211	65.388702
AT1G02840	AT1G02840	Chr1	+	626741	629819	58.535778	68.948586	181.388855
AT1G02880	AT1G02880	Chr1	-	642752	644903	13.935495	18.869600	49.641850
AT1G02890	AT1G02890	Chr1	-	645092	651907	9.497702	9.190559	24.178383
AT1G02920	AT1G02920	Chr1	-	658657	659771	0.302162	0.292390	0.769216
AT1G02910	AT1G02910	Chr1	-	655577	658148	22.516277	21.788134	57.319885
AT1G02780	AT1G02780	Chr1	-	607808	609465	736.313293	712.501953	1874.439209
AT1G02940	AT1G02940	Chr1	-	663079	664128	0.844428	0.817120	2.149668
AT1G02950	AT1G02950	Chr1	-	665152	666452	1.509677	1.492391	3.926157
AT1G02952	AT1G02952	Chr1	+	665354	666367	0.000000	0.000000	0.000000
AT1G02930	AT1G02930	Chr1	-	661177	662456	42.700218	42.461647	111.707443
AT1G02960	AT1G02960	Chr1	-	666872	669837	16.198063	16.585560	43.633038
AT1G02970	AT1G02970	Chr1	+	673306	676378	6.994458	6.768269	17.805855
AT1G03000	AT1G03000	Chr1	-	687890	692560	9.258519	8.959112	23.569492
AT1G02990	AT1G02990	Chr1	-	681396	687315	4.759436	4.613846	12.138036
AT1G03050	AT1G03050	Chr1	+	707726	710041	0.000000	0.000000	0.000000
AT1G03055	AT1G03055	Chr1	-	710018	711803	2.685861	2.795154	7.353448
AT1G03030	AT1G03030	Chr1	+	701478	703864	17.936060	17.356033	45.659985
AT1G03040	AT1G03040	Chr1	-	703906	706631	16.833019	16.339434	42.985531
AT1G03070	AT1G03070	Chr1	+	729901	731557	0.156538	0.156074	0.410597
AT1G03090	AT1G03090	Chr1	+	739679	744184	8.642577	8.363089	22.001484
AT1G03100	AT1G03100	Chr1	-	743885	746479	0.000000	0.000000	0.000000
AT1G03060	AT1G03060	Chr1	-	712473	726891	5.598852	5.417793	14.253047
AT1G03080	AT1G03080	Chr1	-	731611	738056	9.961994	9.639837	25.360336
AT1G03110	AT1G03110	Chr1	+	749246	751963	23.769184	23.000523	60.509422
AT1G03170	AT1G03170	Chr1	+	769632	770684	0.683761	0.661649	1.740656
AT1G03180	AT1G03180	Chr1	+	773411	775344	10.662127	12.383881	32.579323
AT1G03160	AT1G03160	Chr1	+	761282	766158	13.389152	13.242433	34.837986
AT1G03200	AT1G03200	Chr1	+	780602	781285	0.177273	0.171540	0.451285
AT1G03190	AT1G03190	Chr1	+	775527	780062	6.963911	6.977937	18.357450
AT1G03120	AT1G03120	Chr1	+	752271	753140	0.734863	0.711099	1.870747
AT1G03130	AT1G03130	Chr1	-	753307	754198	253.952515	245.740051	646.489136
AT1G03140	AT1G03140	Chr1	-	754371	756303	5.760857	5.574559	14.665464
AT1G03150	AT1G03150	Chr1	+	756414	758612	14.986088	14.501459	38.150215
AT1G03210	AT1G03210	Chr1	+	782948	784240	13.022161	12.601043	33.150631
AT1G03220	AT1G03220	Chr1	+	787122	788651	0.000000	0.000000	0.000000
AT1G03240	AT1G03240	Chr1	-	792222	792986	0.160677	0.155481	0.409037
AT1G03230	AT1G03230	Chr1	+	790091	791592	0.000000	0.000000	0.000000
AT1G03250	AT1G03250	Chr1	-	793353	795376	20.688267	20.464106	53.836655
AT1G03260	AT1G03260	Chr1	-	795532	798463	7.457268	7.216111	18.984034
AT1G03270	AT1G03270	Chr1	+	799191	802436	6.341728	6.136646	16.144192
AT1G03280	AT1G03280	Chr1	+	803035	807066	27.549183	26.658281	70.132195
AT1G03290	AT1G03290	Chr1	+	807361	810868	3.316773	3.209513	8.443538
AT1G03300	AT1G03300	Chr1	-	811033	813086	10.339429	10.005067	26.321175
AT1G03320	AT1G03320	Chr1	+	817027	817767	0.304676	0.294823	0.775616
AT1G03330	AT1G03330	Chr1	-	817983	819563	15.954945	15.438986	40.616646
AT1G03340	AT1G03340	Chr1	+	819662	821317	2.395448	2.317983	6.098113
AT1G03310	AT1G03310	Chr1	+	813471	816749	0.171235	0.166543	0.438139
AT1G03350	AT1G03350	Chr1	-	822638	824393	22.302961	21.581717	56.776848
AT1G03360	AT1G03360	Chr1	+	824537	826358	11.411910	11.042865	29.051399
AT1G03365	AT1G03365	Chr1	+	826569	830383	7.211566	6.978354	18.358547
AT1G03370	AT1G03370	Chr1	+	830627	835361	5.386310	5.212125	13.711977
AT1G03400	AT1G03400	Chr1	-	842747	844190	0.192557	0.186330	0.490194
AT1G03380	AT1G03380	Chr1	+	835785	840940	4.127111	3.993646	10.506423
AT1G03390	AT1G03390	Chr1	-	841033	842418	0.000000	0.000000	0.000000
AT1G03410	AT1G03410	Chr1	-	844436	847683	16.541161	16.006243	42.108978
AT1G03420.1	AT1G03420.1	Chr1	+	846664	847739	0.000000	0.000000	0.000000
AT1G03430	AT1G03430	Chr1	+	847873	849500	12.618050	12.210000	32.121880
AT1G03445	AT1G03445	Chr1	-	854410	859701	0.065640	0.063517	0.167100
AT1G03440	AT1G03440	Chr1	+	852366	854032	0.000000	0.000000	0.000000
AT1G03457	AT1G03457	Chr1	-	860788	864125	15.039852	14.782340	38.889153
AT1G03470	AT1G03470	Chr1	-	865915	867733	32.469849	33.343838	87.720451
AT1G03502	AT1G03502	Chr1	-	875358	875471	0.000000	0.000000	0.000000
AT1G03506	AT1G03506	Chr1	-	875518	875604	0.000000	0.000000	0.000000
AT1G03510	AT1G03510	Chr1	-	876258	877547	0.000000	0.000000	0.000000
AT1G03495	AT1G03495	Chr1	+	873184	874935	0.000000	0.000000	0.000000
AT1G03475	AT1G03475	Chr1	-	869051	871211	55.807095	54.002373	142.068619
AT1G03520	AT1G03520	Chr1	-	877862	880158	7.952334	7.695167	20.244326
AT1G03530	AT1G03530	Chr1	-	880496	883391	0.150519	0.145651	0.383178
AT1G03580	AT1G03580	Chr1	+	892847	894052	0.286070	0.276819	0.728251
AT1G03540	AT1G03540	Chr1	+	883782	885611	1.259016	1.218301	3.205088
AT1G03550	AT1G03550	Chr1	-	885623	887956	5.985642	5.792075	15.237701
AT1G03545	AT1G03545	Chr1	+	885941	887906	3.687652	3.568399	9.387688
AT1G03560	AT1G03560	Chr1	-	890156	892410	8.422616	8.150241	21.441528
AT1G03590	AT1G03590	Chr1	-	894254	897518	18.221666	17.632404	46.387054
AT1G03620	AT1G03620	Chr1	-	904319	906186	0.234884	0.227288	0.597946
AT1G03610	AT1G03610	Chr1	+	900887	903003	6.503533	6.293218	16.556101
AT1G03600	AT1G03600	Chr1	+	898876	899655	0.000000	0.000000	0.000000
AT1G03650	AT1G03650	Chr1	-	910023	911193	6.493064	6.283087	16.529449
AT1G03660	AT1G03660	Chr1	-	911436	911759	0.000000	0.000000	0.000000
AT1G03630	AT1G03630	Chr1	+	907642	909376	99.862999	96.633568	254.222092
AT1G03710	AT1G03710	Chr1	+	923426	924726	0.773000	0.834033	2.194162
AT1G03680	AT1G03680	Chr1	-	916819	918064	135.808792	131.416931	345.729645
AT1G03687	AT1G03687	Chr1	+	918299	920507	9.350673	9.619849	25.307755
AT1G03730	AT1G03730	Chr1	-	930828	931895	5.188202	5.020423	13.207651
AT1G03746	AT1G03746	Chr1	-	937401	937485	0.823529	0.796897	2.096465
AT1G03740	AT1G03740	Chr1	+	933512	937043	3.480354	3.426608	9.014668
AT1G03743	AT1G03743	Chr1	-	937207	937287	0.000000	0.000000	0.000000
AT1G03750	AT1G03750	Chr1	+	937920	941162	2.381985	2.304955	6.063840
AT1G03760	AT1G03760	Chr1	-	941062	943377	9.643272	9.331423	24.548962
AT1G03800	AT1G03800	Chr1	-	957261	957998	0.196477	0.190123	0.500173
AT1G03820	AT1G03820	Chr1	-	959869	960728	0.000000	0.000000	0.000000
AT1G03840	AT1G03840	Chr1	-	967503	970130	0.104982	0.101587	0.267254
AT1G03850	AT1G03850	Chr1	-	976097	977761	0.000000	0.000000	0.000000
AT1G03770	AT1G03770	Chr1	+	944572	947483	4.538290	4.522375	11.897393
AT1G03780	AT1G03780	Chr1	-	947520	951827	30.164589	33.262707	87.507019
AT1G03830	AT1G03830	Chr1	-	962016	966757	9.755520	9.440041	24.834713
AT1G03870	AT1G03870	Chr1	-	982506	983540	1.832850	1.773578	4.665902
AT1G03860	AT1G03860	Chr1	-	979308	981885	67.652763	79.407860	208.904984
AT1G03905	AT1G03905	Chr1	+	993400	995784	2.336547	2.260986	5.948168
AT1G03900	AT1G03900	Chr1	+	991139	993118	42.820953	41.436184	109.009674
AT1G03920	AT1G03920	Chr1	+	1001321	1004383	0.908396	0.879020	2.312512
AT1G03910	AT1G03910	Chr1	+	996115	1000437	16.665802	18.688356	49.165039
AT1G03935	AT1G03935	Chr1	+	1008810	1008896	0.000000	0.000000	0.000000
AT1G03930	AT1G03930	Chr1	+	1004769	1008370	16.238665	15.713530	41.338913
AT1G03950	AT1G03950	Chr1	-	1011172	1013365	1.618762	1.566414	4.120897
AT1G03940	AT1G03940	Chr1	-	1009542	1011056	0.000000	0.000000	0.000000
AT1G03960	AT1G03960	Chr1	+	1013715	1017929	10.246475	10.289887	27.070477
AT1G03990	AT1G03990	Chr1	+	1024847	1027616	1.284464	1.242926	3.269871
AT1G03970	AT1G03970	Chr1	+	1018100	1019247	7.590576	7.345108	19.323397
AT1G03980	AT1G03980	Chr1	-	1018570	1022108	2.645066	2.559528	6.733568
AT1G04000	AT1G04000	Chr1	-	1028106	1029119	0.000000	0.000000	0.000000
AT1G04010	AT1G04010	Chr1	-	1031200	1036237	5.708709	5.524097	14.532711
AT1G04020	AT1G04020	Chr1	+	1036537	1040224	28.071367	27.227049	71.628502
AT1G04070	AT1G04070	Chr1	-	1050553	1051186	15.886436	15.372692	40.442238
AT1G04050	AT1G04050	Chr1	-	1045598	1049297	3.450340	3.338761	8.783561
AT1G04030	AT1G04030	Chr1	+	1040383	1042892	5.002167	4.840405	12.734060
AT1G04040	AT1G04040	Chr1	-	1042362	1043864	23.068216	22.322224	58.724960
AT1G04100	AT1G04100	Chr1	+	1059506	1061191	1.874003	1.813401	4.770666
AT1G04090	AT1G04090	Chr1	+	1057151	1059419	0.894148	0.865233	2.276240
AT1G04110	AT1G04110	Chr1	-	1061457	1063784	0.000000	0.000000	0.000000
AT1G04080	AT1G04080	Chr1	+	1051312	1056827	55.670429	69.458076	182.729248
AT1G04120	AT1G04120	Chr1	-	1064450	1071047	14.527032	14.387568	37.850594
AT1G04150	AT1G04150	Chr1	-	1081208	1084246	0.000000	0.000000	0.000000
AT1G04130	AT1G04130	Chr1	+	1073427	1075568	10.218250	9.887807	26.012690
AT1G04140	AT1G04140	Chr1	-	1075543	1080630	25.832006	25.119925	66.085106
AT1G04160	AT1G04160	Chr1	+	1086495	1096146	4.462300	4.317995	11.359716
AT1G04170	AT1G04170	Chr1	+	1096946	1099898	37.677929	36.459480	95.917030
AT1G04190	AT1G04190	Chr1	-	1106428	1108715	24.083733	23.304899	61.310169
AT1G04200	AT1G04200	Chr1	+	1109482	1114107	12.622239	12.214054	32.132545
AT1G04250	AT1G04250	Chr1	+	1136258	1138613	2.332107	2.256690	5.936865
AT1G04230	AT1G04230	Chr1	+	1125518	1128168	8.752180	8.469148	22.280502
AT1G04240	AT1G04240	Chr1	-	1128188	1129551	6.730051	6.512411	17.132750
AT1G04260	AT1G04260	Chr1	-	1140528	1141365	14.168259	13.710077	36.068260
AT1G04210	AT1G04210	Chr1	+	1114405	1119739	18.899021	18.287855	48.111404
AT1G04220	AT1G04220	Chr1	-	1119699	1122526	7.095291	6.865840	18.062544
AT1G04280	AT1G04280	Chr1	-	1143436	1146654	7.518125	7.275000	19.138956
AT1G04290	AT1G04290	Chr1	-	1147523	1148533	16.684290	16.144745	42.473343
AT1G04295	AT1G04295	Chr1	+	1147781	1148435	0.859411	0.831619	2.187810
AT1G04310	AT1G04310	Chr1	-	1154764	1157711	4.040891	3.910214	10.286932
AT1G04340	AT1G04340	Chr1	-	1163097	1164851	12.689449	12.279091	32.303642
AT1G04300	AT1G04300	Chr1	-	1148597	1154652	10.739197	11.129489	29.279289
AT1G04270	AT1G04270	Chr1	-	1141604	1143053	292.005096	283.403717	745.574158
AT1G04350	AT1G04350	Chr1	+	1165165	1166768	6.751385	6.533055	17.187059
AT1G04360	AT1G04360	Chr1	-	1167457	1168878	0.000000	0.000000	0.000000
AT1G04380	AT1G04380	Chr1	-	1176921	1178407	0.157566	0.152471	0.401117
AT1G04390	AT1G04390	Chr1	-	1179363	1183704	6.432411	6.224396	16.375046
AT1G04400	AT1G04400	Chr1	-	1185550	1188517	30.383636	30.207817	79.470253
AT1G04420	AT1G04420	Chr1	+	1191608	1193884	30.196589	29.220074	76.871719
AT1G04410	AT1G04410	Chr1	-	1189078	1191412	138.491257	134.012634	352.558441
AT1G04425	AT1G04425	Chr1	+	1194187	1196889	94.218460	91.171570	239.852768
AT1G04470	AT1G04470	Chr1	-	1211049	1214662	0.059571	0.057645	0.151650
AT1G04430	AT1G04430	Chr1	+	1198118	1201527	31.432255	34.035717	89.540642
AT1G04440	AT1G04440	Chr1	+	1202255	1205803	6.927975	6.703935	17.636606
AT1G04490	AT1G04490	Chr1	-	1217948	1220137	0.120988	0.117656	0.309528
AT1G04480	AT1G04480	Chr1	+	1216095	1217467	578.148132	559.451660	1471.796875
AT1G04510	AT1G04510	Chr1	+	1226575	1230827	21.015348	20.397333	53.660984
AT1G04520	AT1G04520	Chr1	+	1231578	1234032	22.969610	22.226809	58.473942
AT1G04530	AT1G04530	Chr1	-	1234176	1236034	33.694523	32.604893	85.776443
AT1G04540	AT1G04540	Chr1	+	1237256	1239061	0.000000	0.000000	0.000000
AT1G04555	AT1G04555	Chr1	+	1242558	1244244	4.808307	4.652813	12.240549
AT1G04580	AT1G04580	Chr1	-	1252122	1257510	0.113791	0.110111	0.289679
AT1G04550	AT1G04550	Chr1	+	1240375	1242121	13.056567	13.930098	36.647087
AT1G04570	AT1G04570	Chr1	-	1246728	1248775	0.365375	0.353559	0.930138
AT1G04610	AT1G04610	Chr1	+	1279388	1281618	0.115141	0.111418	0.293115
AT1G04600	AT1G04600	Chr1	+	1262123	1272376	0.351026	0.339674	0.893610
AT1G04590	AT1G04590	Chr1	-	1258577	1261426	33.599407	32.730564	86.107071
AT1G04620	AT1G04620	Chr1	-	1282741	1286584	6.712481	6.495409	17.088018
AT1G04625	AT1G04625	Chr1	-	1287831	1289820	0.000000	0.000000	0.000000
AT1G04630	AT1G04630	Chr1	-	1289734	1291112	54.203354	52.450497	137.985947
AT1G04635	AT1G04635	Chr1	+	1291314	1291995	0.000000	0.000000	0.000000
