Chr1	246948	247077	-
Chr1	247166	247267	-
Chr1	247361	247491	-
Chr1	247576	247679	-
Chr1	248190	248366	-
Chr1	249140	249305	+
Chr1	249542	249692	+
Chr1	249773	249929	+
Chr1	250016	250150	+
Chr1	250535	250587	+
Chr1	250668	250862	+
Chr1	251003	251065	+
Chr1	251142	251183	+
Chr1	251259	251315	+
Chr1	251398	251439	+
Chr1	251538	251593	+
Chr1	251679	251826	+
Chr1	251921	252005	+
Chr1	252120	252461	+
Chr1	252946	253456	+
Chr1	253530	253678	+
Chr1	253774	253873	+
Chr1	253953	254494	+
Chr1	259494	259613	-
Chr1	259689	260033	-
Chr1	260117	260416	-
Chr1	260507	260581	-
Chr1	260669	260823	-
Chr1	260920	261036	-
Chr1	261128	261473	-
Chr1	262827	262964	+
Chr1	263046	263138	+
Chr1	263231	263298	+
Chr1	263368	263443	+
Chr1	263525	263571	+
Chr1	263644	263769	+
Chr1	263856	263933	+
Chr1	264072	264159	+
Chr1	264279	264391	+
Chr1	264519	264581	+
Chr1	264656	264711	+
Chr1	264796	264900	+
Chr1	265020	265076	+
Chr1	265335	265436	+
Chr1	265577	265625	+
Chr1	265776	265844	+
Chr1	265951	266723	+
Chr1	267281	267576	+
Chr1	267676	267770	+
Chr1	268329	268629	+
Chr1	268716	268993	+
Chr1	269082	270089	+
Chr1	270621	270774	-
Chr1	270955	271288	+
Chr1	271378	271432	+
Chr1	271540	272060	+
Chr1	272110	272361	-
Chr1	272444	272554	-
Chr1	272650	272982	-
Chr1	273063	273148	-
Chr1	273233	273338	-
Chr1	273428	273561	-
Chr1	273652	273787	-
Chr1	273862	274082	-
Chr1	274166	274288	-
Chr1	274383	274568	-
Chr1	275365	275529	+
Chr1	275631	275896	+
Chr1	275972	276309	+
Chr1	276404	276518	-
Chr1	276705	276792	-
Chr1	276869	276988	-
Chr1	277076	277152	-
Chr1	277231	277400	-
Chr1	277492	277605	-
Chr1	277716	277862	-
Chr1	277946	278251	-
Chr1	278315	278447	-
Chr1	278614	278808	+
Chr1	278886	279087	+
Chr1	279165	279239	+
Chr1	279326	279424	+
Chr1	279535	279575	+
Chr1	279796	279909	+
Chr1	279973	280087	+
Chr1	280179	280369	+
Chr1	280448	280567	+
Chr1	280656	280736	+
Chr1	280888	281120	+
Chr1	281308	281347	+
Chr1	281437	281535	+
Chr1	281758	282188	+
Chr1	282483	283052	+
Chr1	283131	283230	+
Chr1	283313	283335	+
Chr1	283443	283532	+
Chr1	283812	284244	+
Chr1	284609	284634	+
Chr1	284721	286350	+
Chr1	286451	286622	+
Chr1	286716	286806	+
Chr1	286996	287132	+
Chr1	287220	287279	+
Chr1	287394	287513	+
Chr1	287641	287709	+
Chr1	287788	287853	+
Chr1	288086	288175	+
Chr1	288400	288504	+
Chr1	288592	288720	+
Chr1	288881	289090	+
Chr1	289236	289385	+
Chr1	289538	289591	+
Chr1	289717	289775	+
Chr1	290027	290093	+
Chr1	290169	290345	+
Chr1	290438	290494	+
Chr1	290577	290651	+
Chr1	290746	291093	+
Chr1	293341	293408	+
Chr1	293499	293755	+
Chr1	294054	294119	+
Chr1	294209	294385	+
Chr1	294510	295039	+
Chr1	295220	295858	+
Chr1	296000	296247	-
Chr1	296361	296534	-
Chr1	296625	296699	-
Chr1	296781	296861	-
Chr1	296950	297024	-
Chr1	297100	297174	-
Chr1	297531	297742	-
Chr1	298012	298119	-
Chr1	298534	300514	-
Chr1	300602	300728	-
Chr1	300751	300845	-
Chr1	301487	301543	-
Chr1	302053	302314	-
Chr1	303536	304503	+
Chr1	304696	304806	-
Chr1	304879	304962	-
Chr1	305037	305089	-
Chr1	305173	305257	-
Chr1	305346	305441	-
Chr1	305546	305701	-
Chr1	305784	305933	-
Chr1	306044	306286	-
Chr1	306383	306455	+
Chr1	306479	306799	-
Chr1	306892	307358	-
Chr1	307440	307804	-
Chr1	307888	308069	-
Chr1	308147	308317	-
Chr1	308396	308572	-
Chr1	308796	309108	-
Chr1	309274	309346	-
Chr1	310315	310980	+
Chr1	311336	313758	+
Chr1	313871	313994	-
Chr1	314086	314224	-
Chr1	314440	314550	-
Chr1	314651	314801	-
Chr1	314890	315014	-
Chr1	315576	315901	-
Chr1	316127	316256	+
Chr1	316343	316439	+
Chr1	316538	316712	+
Chr1	316791	316896	+
Chr1	317007	317089	+
Chr1	317166	317192	+
Chr1	317293	317455	+
Chr1	317552	317641	+
Chr1	317764	317844	+
Chr1	317978	318039	+
Chr1	318144	318200	+
Chr1	318295	318432	+
Chr1	318564	318812	+
Chr1	318985	319100	+
Chr1	319203	319295	+
Chr1	319371	319649	+
Chr1	319835	320144	-
Chr1	320251	320295	-
Chr1	320379	320456	-
Chr1	320768	321421	-
Chr1	321750	321864	-
Chr1	321957	322405	-
Chr1	322512	322859	-
Chr1	323026	323083	+
Chr1	323207	323281	+
Chr1	323678	323839	+
Chr1	324257	324415	+
Chr1	324635	324916	+
Chr1	325378	325640	+
Chr1	325912	326012	+
Chr1	326105	326227	+
Chr1	326331	326516	+
Chr1	326593	326814	+
Chr1	326930	327083	+
Chr1	327236	327385	+
Chr1	327487	327575	+
Chr1	327662	327865	+
Chr1	327999	328106	+
Chr1	328187	328321	+
Chr1	328423	328554	+
Chr1	328685	328733	+
Chr1	328883	329029	+
Chr1	329118	329210	+
Chr1	329310	329435	+
Chr1	329572	329697	+
Chr1	329780	329923	+
Chr1	330026	330154	+
Chr1	330242	331422	+
Chr1	331533	332182	-
Chr1	332275	332632	-
Chr1	332723	333044	-
Chr1	333128	333627	-
Chr1	333904	334177	-
Chr1	334470	334762	-
Chr1	334898	335320	-
Chr1	335418	335772	-
Chr1	335915	336232	-
Chr1	336416	337581	-
Chr1	338290	338986	+
Chr1	339125	340076	+
Chr1	340171	341998	-
Chr1	343165	344340	-
Chr1	345811	347591	+
Chr1	347890	348126	+
Chr1	348211	348266	+
Chr1	348372	348453	+
Chr1	348561	348639	+
Chr1	348734	348784	+
Chr1	348879	348975	+
Chr1	349066	349098	+
Chr1	349237	349365	+
Chr1	349549	349719	+
Chr1	349802	349885	+
Chr1	350048	350146	+
Chr1	350225	350295	+
Chr1	350473	350569	+
Chr1	350657	350782	+
Chr1	350870	350965	+
Chr1	351043	351159	+
Chr1	351251	351328	+
Chr1	351411	351631	+
Chr1	351728	351818	+
Chr1	351911	352000	+
Chr1	352125	352479	+
Chr1	352636	354968	-
Chr1	355320	357257	-
Chr1	358103	359077	-
Chr1	359116	360148	-
Chr1	360239	360517	-
Chr1	360917	363093	-
Chr1	365208	366858	+
Chr1	366985	367339	+
Chr1	370256	370750	-
Chr1	370858	370966	-
Chr1	372063	372209	+
Chr1	373334	373404	+
Chr1	373500	373785	+
Chr1	373891	374188	+
Chr1	374271	374499	+
Chr1	374582	374921	+
Chr1	375121	375237	+
Chr1	375324	375452	+
Chr1	375527	375718	+
Chr1	375807	376001	+
Chr1	376113	376250	+
Chr1	376351	376473	+
Chr1	376561	376814	+
Chr1	376924	377027	+
Chr1	377210	377304	+
Chr1	377390	377614	+
Chr1	377880	378035	+
Chr1	378118	378190	+
Chr1	378297	378364	+
Chr1	378503	378648	+
Chr1	378745	378853	+
Chr1	378942	379088	+
Chr1	379182	379229	+
Chr1	379304	379432	+
Chr1	379527	379769	+
Chr1	379865	380002	+
Chr1	380088	380173	+
Chr1	380269	380374	+
Chr1	380601	380696	+
Chr1	380845	380997	+
Chr1	381149	381331	+
Chr1	381404	381633	+
Chr1	381729	381831	+
Chr1	381911	382039	+
Chr1	382126	382170	+
Chr1	382372	382566	+
Chr1	382802	382928	+
Chr1	383029	383129	+
Chr1	383394	383528	+
Chr1	383607	383687	+
Chr1	384083	384229	+
Chr1	384317	384448	+
Chr1	384557	384604	+
Chr1	384693	384839	+
Chr1	384907	384968	+
Chr1	385170	385323	+
Chr1	385431	385622	+
Chr1	385712	385816	+
Chr1	385908	386042	+
Chr1	386132	386332	+
Chr1	386427	386846	+
Chr1	387276	387502	-
Chr1	387583	388405	-
Chr1	388538	388608	-
Chr1	388715	388759	-
Chr1	388850	388939	-
Chr1	389049	389137	-
Chr1	389225	389300	-
Chr1	389409	389646	-
Chr1	389811	389942	+
Chr1	390036	390249	+
Chr1	390351	390398	+
Chr1	390482	390563	+
Chr1	390761	390863	+
Chr1	391002	391122	+
Chr1	391215	391262	+
Chr1	391457	391540	+
Chr1	391651	391715	+
Chr1	392020	392075	+
Chr1	392261	392299	+
Chr1	392373	392815	+
Chr1	392830	393874	+
Chr1	393965	394152	+
Chr1	394227	394450	+
Chr1	394671	395527	+
Chr1	395760	395945	+
Chr1	396028	396087	+
Chr1	396166	396216	+
Chr1	396290	396355	+
Chr1	396438	396533	+
Chr1	396608	396724	+
Chr1	396792	396862	+
Chr1	396940	397097	+
Chr1	397702	397742	+
Chr1	397876	397963	+
Chr1	398064	398150	+
Chr1	398291	398345	+
Chr1	398459	398525	+
Chr1	398613	398712	+
Chr1	398904	398965	+
Chr1	399067	399109	+
Chr1	399181	399392	+
Chr1	399483	399896	+
Chr1	400034	400445	-
Chr1	400724	400827	-
Chr1	400930	401085	-
Chr1	401163	401234	-
Chr1	401322	401369	-
Chr1	401460	401507	-
Chr1	401594	401666	-
Chr1	401774	401881	-
Chr1	402692	402807	-
Chr1	402885	402960	-
Chr1	403189	403525	-
Chr1	403770	403946	-
Chr1	404185	404455	-
Chr1	404599	404668	+
Chr1	404756	404952	+
Chr1	405064	405109	+
Chr1	405229	405315	+
Chr1	405429	405484	+
Chr1	405647	405764	+
Chr1	405892	405950	+
Chr1	406060	406131	+
Chr1	406246	406309	+
Chr1	406414	406517	+
Chr1	406720	406791	+
Chr1	406902	406988	+
Chr1	407079	407146	+
Chr1	407320	407388	+
Chr1	407467	407549	+
Chr1	407721	407820	+
Chr1	408072	408137	+
Chr1	408235	408328	+
Chr1	408407	408618	+
Chr1	408621	409137	+
Chr1	409218	410610	+
Chr1	410747	410892	+
Chr1	411176	411596	+
Chr1	411778	412257	+
Chr1	412459	412789	+
Chr1	412882	413002	+
Chr1	413079	413294	+
Chr1	413366	414216	+
Chr1	414423	414644	-
Chr1	415078	415669	+
Chr1	415741	415960	+
Chr1	416044	416434	+
Chr1	416730	416837	+
Chr1	416961	417161	+
Chr1	417247	417519	+
Chr1	417622	418009	+
Chr1	418747	418876	+
Chr1	418986	419209	+
Chr1	419296	419893	+
Chr1	420513	420888	+
Chr1	420983	421090	+
Chr1	421190	421390	+
Chr1	421525	421632	+
Chr1	421719	421907	+
Chr1	421980	422437	+
Chr1	427547	427810	-
Chr1	428813	429098	-
Chr1	429247	429369	-
Chr1	429461	429775	-
Chr1	429850	429996	-
Chr1	430068	430315	-
Chr1	430413	430646	-
Chr1	433030	433818	-
Chr1	435173	435322	-
Chr1	435449	435562	-
Chr1	435649	435915	-
Chr1	435996	436127	-
Chr1	436276	436538	-
Chr1	436621	436775	-
Chr1	437950	438105	-
Chr1	438217	438333	-
Chr1	438421	438678	-
Chr1	438782	438922	-
Chr1	439051	439313	-
Chr1	439405	439558	-
Chr1	440440	441012	-
Chr1	441135	441324	-
Chr1	441397	442619	-
Chr1	442717	442876	-
Chr1	443148	443524	-
Chr1	443628	443735	-
Chr1	443978	444088	-
Chr1	444257	444382	-
Chr1	444488	444596	-
Chr1	444682	444758	-
Chr1	444845	445065	-
Chr1	445453	445558	-
Chr1	445647	445751	-
Chr1	445843	445941	-
Chr1	446029	446234	-
Chr1	448462	448732	-
Chr1	448811	448972	-
Chr1	449054	449122	-
Chr1	449224	449488	-
Chr1	449713	449837	-
Chr1	449938	450045	-
Chr1	450150	450257	-
Chr1	450360	450425	-
Chr1	450526	452065	-
Chr1	452582	452736	-
Chr1	453287	453364	+
Chr1	453593	453646	+
Chr1	453729	453809	+
Chr1	453906	454062	+
Chr1	454196	454335	+
Chr1	454414	454539	+
Chr1	454621	454839	+
Chr1	454926	455039	+
Chr1	455111	455146	+
Chr1	455241	455462	+
Chr1	455687	455901	+
Chr1	456177	456230	+
Chr1	456313	456393	+
Chr1	456489	456645	+
Chr1	456756	456760	+
Chr1	456842	456916	+
Chr1	457009	457134	+
Chr1	457210	457428	+
Chr1	457513	457626	+
Chr1	457715	457750	+
Chr1	457839	458635	+
Chr1	458731	458939	-
Chr1	459020	459142	-
Chr1	459502	459681	-
Chr1	460322	460695	-
Chr1	461827	461973	+
Chr1	462074	462382	-
Chr1	462474	462631	-
Chr1	462726	462799	-
Chr1	462875	462998	-
Chr1	463122	463322	-
Chr1	463420	463611	-
Chr1	463854	464522	-
Chr1	464761	464923	-
Chr1	465717	466246	-
Chr1	466731	466796	-
Chr1	466957	467085	-
Chr1	467185	467551	-
Chr1	467683	467843	-
Chr1	469817	469970	+
Chr1	470251	470287	+
Chr1	470370	470481	+
Chr1	470573	470692	+
Chr1	471989	472506	-
Chr1	472667	473159	-
Chr1	474499	474886	+
Chr1	475141	476510	+
Chr1	476999	477204	+
Chr1	477715	478302	+
Chr1	478524	478668	+
Chr1	478789	478970	+
Chr1	480851	481618	+
Chr1	482269	483291	+
Chr1	483763	483918	-
Chr1	486800	487363	+
Chr1	488719	489061	+
Chr1	489145	489576	+
Chr1	489978	490504	-
Chr1	490924	491005	+
Chr1	491233	491378	+
Chr1	491487	491802	+
Chr1	491906	491958	+
Chr1	492085	492157	+
Chr1	492247	492351	+
Chr1	492442	492522	+
Chr1	492606	492925	+
Chr1	493682	495258	+
Chr1	495349	495488	-
Chr1	495562	495681	-
Chr1	495756	495832	-
Chr1	495911	496061	-
Chr1	496585	496669	-
Chr1	496759	496898	-
Chr1	496971	497090	-
Chr1	497164	497240	-
Chr1	497328	497478	-
Chr1	497975	498515	-
Chr1	504672	505406	-
Chr1	505498	505582	-
Chr1	505844	506051	-
Chr1	506136	506183	-
Chr1	506366	506533	-
Chr1	506643	507203	-
Chr1	511764	511989	-
Chr1	512073	512120	-
Chr1	512213	512261	-
Chr1	512377	512429	-
Chr1	512524	512619	-
Chr1	513146	513248	-
Chr1	513331	513623	-
Chr1	513842	514033	-
Chr1	514105	514183	-
Chr1	514270	514317	-
Chr1	514421	514469	-
Chr1	514552	514604	-
Chr1	514704	514799	-
Chr1	514891	514990	-
Chr1	515092	515403	-
Chr1	515493	515565	+
Chr1	516617	516733	+
Chr1	518250	518377	+
Chr1	519032	520436	+
Chr1	520497	520803	-
Chr1	520889	521667	-
Chr1	523650	523674	+
Chr1	524124	524435	+
Chr1	524520	524574	+
Chr1	524661	524836	+
Chr1	524916	525137	+
Chr1	525223	525461	+
Chr1	525545	527201	+
Chr1	527310	527576	+
Chr1	527657	527920	+
Chr1	528009	528308	+
Chr1	528391	528744	+
Chr1	529794	530098	+
Chr1	530181	530235	+
Chr1	530402	530577	+
Chr1	530680	530901	+
Chr1	530979	531217	+
Chr1	531324	533004	+
Chr1	533078	533344	+
Chr1	533452	533715	+
Chr1	533807	534106	+
Chr1	534188	534676	+
Chr1	534826	535698	-
Chr1	536482	537210	+
Chr1	537859	538129	+
Chr1	538208	538327	+
Chr1	538418	538532	+
Chr1	538626	538718	+
Chr1	538807	538852	+
Chr1	538935	539007	+
Chr1	539254	539288	+
Chr1	539390	539478	+
Chr1	539610	540108	+
Chr1	541334	542239	+
Chr1	543109	544006	+
Chr1	544782	544803	+
Chr1	544972	545061	+
Chr1	545631	545962	+
Chr1	546061	546234	+
Chr1	546312	546399	+
Chr1	546511	546636	+
Chr1	546726	546773	+
Chr1	546870	546938	+
Chr1	547023	547171	+
Chr1	547247	547373	+
Chr1	547462	547670	+
Chr1	547747	547878	+
Chr1	547969	548050	+
Chr1	548133	548180	+
Chr1	548310	548438	+
Chr1	548524	548601	+
Chr1	548814	549201	+
Chr1	552137	552181	-
Chr1	552274	552372	-
Chr1	552455	552505	-
Chr1	552639	552760	+
Chr1	553049	553260	-
Chr1	553394	553489	-
Chr1	553599	553676	-
Chr1	554471	554612	-
Chr1	554795	554862	-
Chr1	555571	555642	-
Chr1	555725	555993	-
Chr1	557091	557107	+
Chr1	557316	557985	+
Chr1	560609	561694	-
Chr1	561901	562423	-
Chr1	564204	564696	+
Chr1	565432	565710	+
Chr1	565783	565952	+
Chr1	566042	566139	+
Chr1	566225	567768	+
Chr1	568703	568738	+
Chr1	568831	569222	+
Chr1	569304	570417	+
Chr1	571954	572758	-
Chr1	572835	573251	-
Chr1	573337	573396	-
Chr1	573488	573952	-
Chr1	574119	574980	-
Chr1	576045	576144	+
Chr1	576547	576612	+
Chr1	576849	576911	+
Chr1	576993	577591	+
Chr1	577783	577940	+
Chr1	577978	578078	+
Chr1	578180	578243	+
Chr1	578545	578619	+
Chr1	578721	578790	+
Chr1	578894	579016	+
Chr1	579195	579311	+
Chr1	579420	579524	+
Chr1	579646	579798	+
Chr1	579878	579966	+
Chr1	580049	580129	+
Chr1	580226	580298	+
Chr1	580624	580744	+
Chr1	581069	581185	+
Chr1	581277	581314	+
Chr1	581496	581555	+
Chr1	581643	581717	+
Chr1	581814	582309	+
Chr1	582412	582921	+
Chr1	584259	584617	+
Chr1	584859	584955	+
Chr1	585052	585143	+
Chr1	585236	585367	+
Chr1	585499	585684	+
Chr1	585775	585941	+
Chr1	586022	586100	+
Chr1	586191	586319	+
Chr1	586438	586565	+
Chr1	586648	587218	+
Chr1	588328	588539	+
Chr1	588662	589479	+
Chr1	589705	589995	-
Chr1	591825	593288	+
Chr1	593865	594235	+
Chr1	594572	596477	-
Chr1	596571	597381	-
Chr1	597520	598656	-
Chr1	599415	599811	-
Chr1	599891	599975	-
Chr1	600064	600233	-
Chr1	600433	600512	-
Chr1	600720	600824	-
Chr1	600935	600975	-
Chr1	601226	601371	-
Chr1	601546	601559	-
Chr1	601652	601705	-
Chr1	601811	602037	-
Chr1	602496	602753	+
Chr1	602979	603124	+
Chr1	603600	603677	+
Chr1	603774	604291	+
Chr1	604401	604473	+
Chr1	604872	605402	-
Chr1	605514	605603	-
Chr1	605704	605804	-
Chr1	605918	606101	-
Chr1	606175	606321	-
Chr1	606528	606692	-
Chr1	607807	608146	-
Chr1	608241	608308	-
Chr1	608397	608710	-
Chr1	608815	608937	-
Chr1	609279	609464	-
Chr1	610390	610934	-
Chr1	611025	611528	-
Chr1	611617	611919	-
Chr1	612018	612323	-
Chr1	613215	613705	-
Chr1	613993	614156	-
Chr1	614239	614344	-
Chr1	614448	614609	-
Chr1	614721	614813	-
Chr1	614988	615188	-
Chr1	615276	615482	-
Chr1	615851	616190	-
Chr1	618264	619327	+
Chr1	619638	620479	+
Chr1	620677	621288	+
Chr1	621460	622468	+
Chr1	623764	624133	-
Chr1	624230	624474	-
Chr1	625144	625291	-
Chr1	625372	625607	-
Chr1	626740	626827	+
Chr1	626912	627003	+
Chr1	627099	627164	+
Chr1	627307	627381	+
Chr1	627481	627613	+
Chr1	627700	627746	+
Chr1	627834	627891	+
Chr1	627969	628018	+
Chr1	628111	628167	+
Chr1	628245	628468	+
Chr1	628934	629320	+
